Country Name,Country Code,Region,IncomeGroup,Year,Annual CO2 growth (abs),GDP Change
Chile,CHL,Latin America & Caribbean,High income,1971,2.419156,0.173465687
Chile,CHL,Latin America & Caribbean,High income,1972,1.082391,0.071744609
Chile,CHL,Latin America & Caribbean,High income,1973,-0.551313,0.397889117
Chile,CHL,Latin America & Caribbean,High income,1976,1.081788,0.33605514
Chile,CHL,Latin America & Caribbean,High income,1977,-1.013215,0.329618732
Chile,CHL,Latin America & Caribbean,High income,1978,-0.175816,0.127990758
Chile,CHL,Latin America & Caribbean,High income,1979,1.886003,0.343512053
Chile,CHL,Latin America & Caribbean,High income,1980,0.368123,0.312552587
Chile,CHL,Latin America & Caribbean,High income,1981,-0.755587,0.17179932
Chile,CHL,Latin America & Caribbean,High income,1982,-3.867778,-0.27624316
Chile,CHL,Latin America & Caribbean,High income,1983,0.197175,-0.207312179
Chile,CHL,Latin America & Caribbean,High income,1986,0.7293,0.050947304
Chile,CHL,Latin America & Caribbean,High income,1987,0.385225,0.159726489
Chile,CHL,Latin America & Caribbean,High income,1988,4.185796,0.151412998
Chile,CHL,Latin America & Caribbean,High income,1989,5.41532,0.129125428
Chile,CHL,Latin America & Caribbean,High income,1994,3.480628,0.138336441
Chile,CHL,Latin America & Caribbean,High income,1995,3.349906,0.269135558
Chile,CHL,Latin America & Caribbean,High income,1997,7.821804,0.073940963
Chile,CHL,Latin America & Caribbean,High income,1998,1.357016,-0.052005873
Chile,CHL,Latin America & Caribbean,High income,1999,4.100016,-0.089744881
Chile,CHL,Latin America & Caribbean,High income,2000,-2.793556,0.023624241
Chile,CHL,Latin America & Caribbean,High income,2001,-5.537261,-0.098584611
Chile,CHL,Latin America & Caribbean,High income,2002,1.913849,-0.028055802
Chile,CHL,Latin America & Caribbean,High income,2003,0.393872,0.073390448
Chile,CHL,Latin America & Caribbean,High income,2004,4.163296,0.298013948
Chile,CHL,Latin America & Caribbean,High income,2005,1.89962,0.226586812
Chile,CHL,Latin America & Caribbean,High income,2006,3.024528,0.245577279
Chile,CHL,Latin America & Caribbean,High income,2007,6.735324,0.109651727
Chile,CHL,Latin America & Caribbean,High income,2010,5.409852,0.254594139
Chile,CHL,Latin America & Caribbean,High income,2011,6.754049,0.142817045
Chile,CHL,Latin America & Caribbean,High income,2012,1.619977,0.048800941
Chile,CHL,Latin America & Caribbean,High income,2013,1.987787,0.032009109
Chile,CHL,Latin America & Caribbean,High income,2014,-4.268789,-0.073972633
Chile,CHL,Latin America & Caribbean,High income,2015,4.210392,-0.074761446
Chile,CHL,Latin America & Caribbean,High income,2016,2.520557,0.013217941
Chile,CHL,Latin America & Caribbean,High income,2017,-0.0916,0.090578187
China,CHN,East Asia & Pacific,Upper middle income,1961,-228.020929,-0.15320175
China,CHN,East Asia & Pacific,Upper middle income,1962,-111.616432,-0.064591678
China,CHN,East Asia & Pacific,Upper middle income,1963,-3.824508,0.04800818
China,CHN,East Asia & Pacific,Upper middle income,1964,0.186126,0.150509532
China,CHN,East Asia & Pacific,Upper middle income,1965,38.976902,0.151911603
China,CHN,East Asia & Pacific,Upper middle income,1966,46.778294,0.059274844
China,CHN,East Asia & Pacific,Upper middle income,1967,-89.235362,-0.074143939
China,CHN,East Asia & Pacific,Upper middle income,1968,35.582086,-0.052974826
China,CHN,East Asia & Pacific,Upper middle income,1969,108.139028,0.094642262
China,CHN,East Asia & Pacific,Upper middle income,1970,194.222519,0.130161798
China,CHN,East Asia & Pacific,Upper middle income,1971,103.849169,0.048528111
China,CHN,East Asia & Pacific,Upper middle income,1972,54.877591,0.111491556
China,CHN,East Asia & Pacific,Upper middle income,1973,36.752656,0.191129302
China,CHN,East Asia & Pacific,Upper middle income,1976,48.862616,-0.072536432
China,CHN,East Asia & Pacific,Upper middle income,1977,113.438266,0.12101948
China,CHN,East Asia & Pacific,Upper middle income,1978,150.854718,-0.15654191
China,CHN,East Asia & Pacific,Upper middle income,1979,31.855594,0.17639003
China,CHN,East Asia & Pacific,Upper middle income,1980,-28.226362,0.058818266
China,CHN,East Asia & Pacific,Upper middle income,1981,-16.104459,0.011636023
China,CHN,East Asia & Pacific,Upper middle income,1982,127.686046,0.031782606
China,CHN,East Asia & Pacific,Upper middle income,1983,85.342158,0.108672969
China,CHN,East Asia & Pacific,Upper middle income,1986,100.468758,-0.042555106
China,CHN,East Asia & Pacific,Upper middle income,1987,138.81102,-0.106822136
China,CHN,East Asia & Pacific,Upper middle income,1988,156.710488,0.125989801
China,CHN,East Asia & Pacific,Upper middle income,1989,39.121474,0.096439442
China,CHN,East Asia & Pacific,Upper middle income,1994,174.446928,0.254650309
China,CHN,East Asia & Pacific,Upper middle income,1995,254.814563,0.287574701
China,CHN,East Asia & Pacific,Upper middle income,1997,6.202695,0.101958002
China,CHN,East Asia & Pacific,Upper middle income,1998,-148.646665,0.059912587
China,CHN,East Asia & Pacific,Upper middle income,1999,-7.767492,0.053955631
China,CHN,East Asia & Pacific,Upper middle income,2000,91.159893,0.098576317
China,CHN,East Asia & Pacific,Upper middle income,2001,76.848773,0.097705282
China,CHN,East Asia & Pacific,Upper middle income,2002,356.295502,0.090589024
China,CHN,East Asia & Pacific,Upper middle income,2003,669.870999,0.122014758
China,CHN,East Asia & Pacific,Upper middle income,2004,673.58412,0.170741472
China,CHN,East Asia & Pacific,Upper middle income,2005,645.274024,0.16222901
China,CHN,East Asia & Pacific,Upper middle income,2006,606.579576,0.197221449
China,CHN,East Asia & Pacific,Upper middle income,2007,484.002636,0.283313781
China,CHN,East Asia & Pacific,Upper middle income,2010,741.730927,0.1874145
China,CHN,East Asia & Pacific,Upper middle income,2011,887.656539,0.234631395
China,CHN,East Asia & Pacific,Upper middle income,2012,245.700069,0.124380491
China,CHN,East Asia & Pacific,Upper middle income,2013,162.627584,0.116152832
China,CHN,East Asia & Pacific,Upper middle income,2014,23.833328,0.089063214
China,CHN,East Asia & Pacific,Upper middle income,2015,-137.159504,0.050574737
China,CHN,East Asia & Pacific,Upper middle income,2016,-130.684166,0.010040368
China,CHN,East Asia & Pacific,Upper middle income,2017,198.209433,0.089777437
Colombia,COL,Latin America & Caribbean,Upper middle income,1961,1.805817,0.091661097
Colombia,COL,Latin America & Caribbean,Upper middle income,1962,1.223181,0.057892905
Colombia,COL,Latin America & Caribbean,Upper middle income,1963,1.813295,-0.053818635
Colombia,COL,Latin America & Caribbean,Upper middle income,1964,0.450167,0.198093735
Colombia,COL,Latin America & Caribbean,Upper middle income,1965,1.175788,-0.06392165
Colombia,COL,Latin America & Caribbean,Upper middle income,1966,0.615461,-0.084775159
Colombia,COL,Latin America & Caribbean,Upper middle income,1967,1.212636,0.042896563
Colombia,COL,Latin America & Caribbean,Upper middle income,1968,1.885921,-0.004722612
Colombia,COL,Latin America & Caribbean,Upper middle income,1969,1.443525,0.053848795
Colombia,COL,Latin America & Caribbean,Upper middle income,1970,0.353774,0.088063036
Colombia,COL,Latin America & Caribbean,Upper middle income,1971,1.911364,0.060543753
Colombia,COL,Latin America & Caribbean,Upper middle income,1972,1.143762,0.083580121
Colombia,COL,Latin America & Caribbean,Upper middle income,1973,2.205575,0.163384188
Colombia,COL,Latin America & Caribbean,Upper middle income,1976,2.17069,0.145396628
Colombia,COL,Latin America & Caribbean,Upper middle income,1977,1.261238,0.241113028
Colombia,COL,Latin America & Caribbean,Upper middle income,1978,2.293267,0.168356165
Colombia,COL,Latin America & Caribbean,Upper middle income,1979,2.732643,0.174597107
Colombia,COL,Latin America & Caribbean,Upper middle income,1980,-0.092651,0.169319134
Colombia,COL,Latin America & Caribbean,Upper middle income,1981,0.086083,0.065829881
Colombia,COL,Latin America & Caribbean,Upper middle income,1982,1.418975,0.047829467
Colombia,COL,Latin America & Caribbean,Upper middle income,1983,3.530346,-0.027308779
Colombia,COL,Latin America & Caribbean,Upper middle income,1986,0.674792,-0.018971885
Colombia,COL,Latin America & Caribbean,Upper middle income,1987,1.369698,0.020161204
Colombia,COL,Latin America & Caribbean,Upper middle income,1988,1.893422,0.056813685
Colombia,COL,Latin America & Caribbean,Upper middle income,1989,0.775393,-0.011373841
Colombia,COL,Latin America & Caribbean,Upper middle income,1994,3.452773,0.206647942
Colombia,COL,Latin America & Caribbean,Upper middle income,1995,-8.015184,0.111637662
Colombia,COL,Latin America & Caribbean,Upper middle income,1997,4.725648,0.078930626
Colombia,COL,Latin America & Caribbean,Upper middle income,1998,0.66116,-0.092437301
Colombia,COL,Latin America & Caribbean,Upper middle income,1999,-10.396448,-0.138772091
Colombia,COL,Latin America & Caribbean,Upper middle income,2000,1.497598,0.140524454
Colombia,COL,Latin America & Caribbean,Upper middle income,2001,-0.31995,-0.03205683
Colombia,COL,Latin America & Caribbean,Upper middle income,2002,-0.508472,-0.017647923
Colombia,COL,Latin America & Caribbean,Upper middle income,2003,1.663488,-0.048078136
Colombia,COL,Latin America & Caribbean,Upper middle income,2004,-2.524648,0.219698885
Colombia,COL,Latin America & Caribbean,Upper middle income,2005,5.490368,0.227067027
Colombia,COL,Latin America & Caribbean,Upper middle income,2006,1.944912,0.095659983
Colombia,COL,Latin America & Caribbean,Upper middle income,2007,-1.825696,0.260079143
Colombia,COL,Latin America & Caribbean,Upper middle income,2010,3.721704,0.220183873
Colombia,COL,Latin America & Caribbean,Upper middle income,2011,-0.198649,0.157567183
Colombia,COL,Latin America & Caribbean,Upper middle income,2012,3.647397,0.097487684
Colombia,COL,Latin America & Caribbean,Upper middle income,2013,10.26165,0.02088039
Colombia,COL,Latin America & Caribbean,Upper middle income,2014,0.96349,-0.012655089
Colombia,COL,Latin America & Caribbean,Upper middle income,2015,-4.881179,-0.238893977
Colombia,COL,Latin America & Caribbean,Upper middle income,2016,14.729383,-0.049401586
Colombia,COL,Latin America & Caribbean,Upper middle income,2017,-9.130688,0.086177464
Comoros,COM,Sub-Saharan Africa,Lower middle income,1981,,-0.103254953
Comoros,COM,Sub-Saharan Africa,Lower middle income,1982,,-0.08962381
Comoros,COM,Sub-Saharan Africa,Lower middle income,1983,,0.013022063
Comoros,COM,Sub-Saharan Africa,Lower middle income,1986,-0.003664,0.378777293
Comoros,COM,Sub-Saharan Africa,Lower middle income,1987,0.003664,0.173947998
Comoros,COM,Sub-Saharan Africa,Lower middle income,1988,0.003664,0.025427064
Comoros,COM,Sub-Saharan Africa,Lower middle income,1989,,-0.070109859
Comoros,COM,Sub-Saharan Africa,Lower middle income,1994,,-0.315028246
Comoros,COM,Sub-Saharan Africa,Lower middle income,1995,0.003664,0.213911659
Comoros,COM,Sub-Saharan Africa,Lower middle income,1997,0.003664,-0.104237404
Comoros,COM,Sub-Saharan Africa,Lower middle income,1998,0.007328,-0.010933216
Comoros,COM,Sub-Saharan Africa,Lower middle income,1999,0.003664,0.00705735
Comoros,COM,Sub-Saharan Africa,Lower middle income,2000,0.010992,-0.106980084
Comoros,COM,Sub-Saharan Africa,Lower middle income,2001,,0.054342584
Comoros,COM,Sub-Saharan Africa,Lower middle income,2002,,0.09850879
Comoros,COM,Sub-Saharan Africa,Lower middle income,2003,0.029312,0.253644957
Comoros,COM,Sub-Saharan Africa,Lower middle income,2004,0.010992,0.131559275
Comoros,COM,Sub-Saharan Africa,Lower middle income,2005,-0.003664,0.007489385
Comoros,COM,Sub-Saharan Africa,Lower middle income,2006,0.021984,0.042957714
Comoros,COM,Sub-Saharan Africa,Lower middle income,2007,-0.058624,0.112248575
Comoros,COM,Sub-Saharan Africa,Lower middle income,2010,0.029312,-0.02099276
Comoros,COM,Sub-Saharan Africa,Lower middle income,2011,-0.025648,0.099859365
Comoros,COM,Sub-Saharan Africa,Lower middle income,2012,0.007328,-0.030812216
Comoros,COM,Sub-Saharan Africa,Lower middle income,2013,0.032976,0.072683902
Comoros,COM,Sub-Saharan Africa,Lower middle income,2014,-0.021984,0.005633845
Comoros,COM,Sub-Saharan Africa,Lower middle income,2015,0.014656,-0.179166169
Comoros,COM,Sub-Saharan Africa,Lower middle income,2016,0.032976,0.024509645
Comoros,COM,Sub-Saharan Africa,Lower middle income,2017,0.03664,0.039866683
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1961,,-0.069123621
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1962,0.058624,-0.058286599
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1963,0.051296,0.030041732
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1964,0.073161,0.023179541
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1965,0.171852,0.056598716
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1966,0.14656,0.056946729
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1967,-0.117219,0.047673511
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1968,0.161127,0.074086071
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1969,0.109801,0.072307426
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1970,0.102503,0.122783131
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1971,0.278345,0.065662234
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1972,0.234288,0.121123695
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1973,0.282099,0.204778973
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1976,0.046008,0.199152663
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1977,0.525564,0.240639784
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1978,0.304624,0.116679807
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1979,-0.131061,0.115122461
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1980,-0.332521,0.165414464
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1981,-0.212248,-0.471441699
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1982,-0.165591,-0.033229579
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1983,0.018191,0.174787721
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1986,0.335079,0.098019183
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1987,0.146327,-0.000738761
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1988,0.182061,-0.008138246
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1989,0.027423,0.108671056
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1994,1.309335,0.066508316
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1995,-0.398449,0.076616529
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1997,0.229928,0.055218065
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1998,0.318794,0.060648727
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1999,0.203537,0.020583686
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2000,-0.04452,0.032657882
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2001,0.271442,0.045553544
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2002,0.578838,0.020258454
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2003,0.338484,0.026084465
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2004,0.258406,0.061932366
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2005,-0.118286,0.061439019
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2006,0.282225,0.117445724
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2007,0.955697,0.167311874
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2010,-0.255154,0.204339946
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2011,-0.184352,0.120367213
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2012,-0.050452,0.086744496
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2013,0.37383,0.058192188
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2014,0.115807,0.005440428
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2015,-0.341422,0.071297322
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2016,0.51662,0.032508714
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2017,0.311444,0.012700572
Croatia,HRV,Europe & Central Asia,High income,1997,1.060613,0.005851107
Croatia,HRV,Europe & Central Asia,High income,1998,0.703024,0.071604253
Croatia,HRV,Europe & Central Asia,High income,1999,0.836552,-0.078398477
Croatia,HRV,Europe & Central Asia,High income,2000,-0.421007,-0.068589613
Croatia,HRV,Europe & Central Asia,High income,2001,1.112288,0.107492893
Croatia,HRV,Europe & Central Asia,High income,2002,1.106001,0.162370194
Croatia,HRV,Europe & Central Asia,High income,2003,1.355473,0.293095704
Croatia,HRV,Europe & Central Asia,High income,2004,-0.351382,0.198742511
Croatia,HRV,Europe & Central Asia,High income,2005,0.413271,0.089712027
Croatia,HRV,Europe & Central Asia,High income,2006,0.199355,0.110948318
Croatia,HRV,Europe & Central Asia,High income,2007,1.314358,0.191647942
Croatia,HRV,Europe & Central Asia,High income,2010,-0.786941,-0.04066637
Croatia,HRV,Europe & Central Asia,High income,2011,-0.368421,0.047328296
Croatia,HRV,Europe & Central Asia,High income,2012,-1.56766,-0.092485181
Croatia,HRV,Europe & Central Asia,High income,2013,-0.660157,0.031380802
Croatia,HRV,Europe & Central Asia,High income,2014,-0.749637,-0.005485281
Croatia,HRV,Europe & Central Asia,High income,2015,0.135766,-0.133658373
Croatia,HRV,Europe & Central Asia,High income,2016,0.264293,0.049207442
Croatia,HRV,Europe & Central Asia,High income,2017,0.632645,0.088188532
Cuba,CUB,Latin America & Caribbean,Upper middle income,1971,0.93429,0.193285147
Cuba,CUB,Latin America & Caribbean,Upper middle income,1972,1.187889,0.156007948
Cuba,CUB,Latin America & Caribbean,Upper middle income,1973,1.597385,0.207196623
Cuba,CUB,Latin America & Caribbean,Upper middle income,1976,0.145415,0.046567536
Cuba,CUB,Latin America & Caribbean,Upper middle income,1977,2.164058,0.020388975
Cuba,CUB,Latin America & Caribbean,Upper middle income,1978,1.274006,0.246061435
Cuba,CUB,Latin America & Caribbean,Upper middle income,1979,1.013046,0.090004583
Cuba,CUB,Latin America & Caribbean,Upper middle income,1980,-0.327837,0.010720619
Cuba,CUB,Latin America & Caribbean,Upper middle income,1981,1.323054,0.006867117
Cuba,CUB,Latin America & Caribbean,Upper middle income,1982,1.79331,0.035529514
Cuba,CUB,Latin America & Caribbean,Upper middle income,1983,-3.723644,0.055372508
Cuba,CUB,Latin America & Caribbean,Upper middle income,1986,0.970098,0.048058578
Cuba,CUB,Latin America & Caribbean,Upper middle income,1987,0.358203,0.030360096
Cuba,CUB,Latin America & Caribbean,Upper middle income,1988,1.665264,0.077428251
Cuba,CUB,Latin America & Caribbean,Upper middle income,1989,0.11436,-0.025835683
Cuba,CUB,Latin America & Caribbean,Upper middle income,1994,1.499639,0.266105491
Cuba,CUB,Latin America & Caribbean,Upper middle income,1995,4.299536,0.064760467
Cuba,CUB,Latin America & Caribbean,Upper middle income,1997,-2.363386,0.009278306
Cuba,CUB,Latin America & Caribbean,Upper middle income,1998,-0.151677,0.010103109
Cuba,CUB,Latin America & Caribbean,Upper middle income,1999,0.825527,0.097552004
Cuba,CUB,Latin America & Caribbean,Upper middle income,2000,0.761287,0.073544659
Cuba,CUB,Latin America & Caribbean,Upper middle income,2001,-0.612051,0.032994609
Cuba,CUB,Latin America & Caribbean,Upper middle income,2002,0.633408,0.056914072
Cuba,CUB,Latin America & Caribbean,Upper middle income,2003,-0.610486,0.065979436
Cuba,CUB,Latin America & Caribbean,Upper middle income,2004,-0.489161,0.062111351
Cuba,CUB,Latin America & Caribbean,Upper middle income,2005,0.981698,0.115131301
Cuba,CUB,Latin America & Caribbean,Upper middle income,2006,0.479178,0.236857871
Cuba,CUB,Latin America & Caribbean,Upper middle income,2007,-0.564778,0.112126081
Cuba,CUB,Latin America & Caribbean,Upper middle income,2010,5.898542,0.036292293
Cuba,CUB,Latin America & Caribbean,Upper middle income,2011,-4.745286,0.071437908
Cuba,CUB,Latin America & Caribbean,Upper middle income,2012,0.352874,0.058243995
Cuba,CUB,Latin America & Caribbean,Upper middle income,2013,-1.773896,0.052389558
Cuba,CUB,Latin America & Caribbean,Upper middle income,2014,-0.322298,0.0432351
Cuba,CUB,Latin America & Caribbean,Upper middle income,2015,1.626808,0.078598477
Cuba,CUB,Latin America & Caribbean,Upper middle income,2016,-1.052864,0.047671354
Cuba,CUB,Latin America & Caribbean,Upper middle income,2017,-2.868759,0.059598927
Cyprus,CYP,Europe & Central Asia,High income,1976,0.496674,0.185466611
Cyprus,CYP,Europe & Central Asia,High income,1977,0.211611,0.27549394
Cyprus,CYP,Europe & Central Asia,High income,1978,0.145561,0.306943574
Cyprus,CYP,Europe & Central Asia,High income,1979,0.200344,0.326451172
Cyprus,CYP,Europe & Central Asia,High income,1980,0.215075,0.653612167
Cyprus,CYP,Europe & Central Asia,High income,1981,-0.164936,-0.046971026
Cyprus,CYP,Europe & Central Asia,High income,1982,0.061467,0.022201508
Cyprus,CYP,Europe & Central Asia,High income,1983,-0.005823,-0.00769771
Cyprus,CYP,Europe & Central Asia,High income,1986,0.460843,0.257190432
Cyprus,CYP,Europe & Central Asia,High income,1987,0.578842,0.185719465
Cyprus,CYP,Europe & Central Asia,High income,1988,0.01254,0.142745783
Cyprus,CYP,Europe & Central Asia,High income,1989,0.231923,0.051439121
Cyprus,CYP,Europe & Central Asia,High income,1994,0.244139,0.10369906
Cyprus,CYP,Europe & Central Asia,High income,1995,-0.128847,0.313635233
Cyprus,CYP,Europe & Central Asia,High income,1997,0.0878,-0.059777279
Cyprus,CYP,Europe & Central Asia,High income,1998,0.293619,0.06031805
Cyprus,CYP,Europe & Central Asia,High income,1999,0.267821,0.012926199
Cyprus,CYP,Europe & Central Asia,High income,2000,0.26341,-0.058841956
Cyprus,CYP,Europe & Central Asia,High income,2001,-0.124468,0.030100659
Cyprus,CYP,Europe & Central Asia,High income,2002,0.189367,0.085805914
Cyprus,CYP,Europe & Central Asia,High income,2003,0.394772,0.258433413
Cyprus,CYP,Europe & Central Asia,High income,2004,0.235388,0.174814369
Cyprus,CYP,Europe & Central Asia,High income,2005,0.190362,0.049033597
Cyprus,CYP,Europe & Central Asia,High income,2006,0.191873,0.07091814
Cyprus,CYP,Europe & Central Asia,High income,2007,0.315744,0.168938164
Cyprus,CYP,Europe & Central Asia,High income,2010,-0.364787,-0.03380971
Cyprus,CYP,Europe & Central Asia,High income,2011,-0.329543,0.044248434
Cyprus,CYP,Europe & Central Asia,High income,2012,-0.524576,-0.107549923
Cyprus,CYP,Europe & Central Asia,High income,2013,-0.680528,-0.040915807
Cyprus,CYP,Europe & Central Asia,High income,2014,0.380228,-0.021622215
Cyprus,CYP,Europe & Central Asia,High income,2015,0.025537,-0.139917564
Cyprus,CYP,Europe & Central Asia,High income,2016,0.408099,0.05137648
Cyprus,CYP,Europe & Central Asia,High income,2017,0.14746,0.073623719
Denmark,DNK,Europe & Central Asia,High income,1967,-1.051984,0.085885972
Denmark,DNK,Europe & Central Asia,High income,1968,4.246249,0.027914174
Denmark,DNK,Europe & Central Asia,High income,1969,6.069911,0.135079064
Denmark,DNK,Europe & Central Asia,High income,1970,2.696733,0.099431531
Denmark,DNK,Europe & Central Asia,High income,1971,-5.029851,0.109988704
Denmark,DNK,Europe & Central Asia,High income,1972,2.584424,0.210321562
Denmark,DNK,Europe & Central Asia,High income,1973,-0.372095,0.314778081
Denmark,DNK,Europe & Central Asia,High income,1976,4.357754,0.098570565
Denmark,DNK,Europe & Central Asia,High income,1977,1.715018,0.113371508
Denmark,DNK,Europe & Central Asia,High income,1978,-0.721534,0.208728279
Denmark,DNK,Europe & Central Asia,High income,1979,1.881788,0.162859572
Denmark,DNK,Europe & Central Asia,High income,1980,-2.629714,0.009590475
Denmark,DNK,Europe & Central Asia,High income,1981,-8.575341,-0.129796942
Denmark,DNK,Europe & Central Asia,High income,1982,1.911267,-0.022957518
Denmark,DNK,Europe & Central Asia,High income,1983,-3.516524,0.004528743
Denmark,DNK,Europe & Central Asia,High income,1986,-1.158358,0.40381524
Denmark,DNK,Europe & Central Asia,High income,1987,-0.560668,0.240661454
Denmark,DNK,Europe & Central Asia,High income,1988,-3.234142,0.055589428
Denmark,DNK,Europe & Central Asia,High income,1989,-6.303673,-0.027788462
Denmark,DNK,Europe & Central Asia,High income,1994,4.061912,0.086876098
Denmark,DNK,Europe & Central Asia,High income,1995,-3.088138,0.178552504
Denmark,DNK,Europe & Central Asia,High income,1997,-9.400374,-0.078954215
Denmark,DNK,Europe & Central Asia,High income,1998,-4.230114,0.016207926
Denmark,DNK,Europe & Central Asia,High income,1999,-2.580203,0.002177298
Denmark,DNK,Europe & Central Asia,High income,2000,-4.342535,-0.080657387
Denmark,DNK,Europe & Central Asia,High income,2001,1.588515,0.000263687
Denmark,DNK,Europe & Central Asia,High income,2002,-0.337865,0.080549787
Denmark,DNK,Europe & Central Asia,High income,2003,5.086365,0.217585559
Denmark,DNK,Europe & Central Asia,High income,2004,-5.548034,0.149604643
Denmark,DNK,Europe & Central Asia,High income,2005,-3.570339,0.049196918
Denmark,DNK,Europe & Central Asia,High income,2006,7.921645,0.066130849
Denmark,DNK,Europe & Central Asia,High income,2007,-4.774333,0.124167365
Denmark,DNK,Europe & Central Asia,High income,2010,0.331727,-0.002095453
Denmark,DNK,Europe & Central Asia,High income,2011,-4.955155,0.063958636
Denmark,DNK,Europe & Central Asia,High income,2012,-4.373536,-0.052565949
Denmark,DNK,Europe & Central Asia,High income,2013,1.905937,0.045869081
Denmark,DNK,Europe & Central Asia,High income,2014,-4.202198,0.022189321
Denmark,DNK,Europe & Central Asia,High income,2015,-2.34585,-0.148589596
Denmark,DNK,Europe & Central Asia,High income,2016,1.807208,0.026460347
Denmark,DNK,Europe & Central Asia,High income,2017,-2.266536,0.0538947
Djibouti,DJI,Middle East & North Africa,Lower middle income,1986,0.01832,-1
Djibouti,DJI,Middle East & North Africa,Lower middle income,1988,-0.040304,-0.017433461
Djibouti,DJI,Middle East & North Africa,Lower middle income,1989,0.040304,-0.030009168
Djibouti,DJI,Middle East & North Africa,Lower middle income,1994,-0.007328,0.048455339
Djibouti,DJI,Middle East & North Africa,Lower middle income,1995,,-0.000608198
Djibouti,DJI,Middle East & North Africa,Lower middle income,1997,0.014656,-0.008945005
Djibouti,DJI,Middle East & North Africa,Lower middle income,1998,-0.007328,-0.00640692
Djibouti,DJI,Middle East & North Africa,Lower middle income,1999,,0.013356646
Djibouti,DJI,Middle East & North Africa,Lower middle income,2000,0.025648,0.003029214
Djibouti,DJI,Middle East & North Africa,Lower middle income,2001,,0.016574515
Djibouti,DJI,Middle East & North Africa,Lower middle income,2002,0.032976,0.013421879
Djibouti,DJI,Middle East & North Africa,Lower middle income,2003,0.021984,0.034720138
Djibouti,DJI,Middle East & North Africa,Lower middle income,2004,-0.014656,0.054178521
Djibouti,DJI,Middle East & North Africa,Lower middle income,2005,0.007328,0.048073004
Djibouti,DJI,Middle East & North Africa,Lower middle income,2006,-0.003664,0.069566491
Djibouti,DJI,Middle East & North Africa,Lower middle income,2007,0.051296,0.087898922
Djibouti,DJI,Middle East & North Africa,Lower middle income,2010,0.058624,0.059934634
Djibouti,DJI,Middle East & North Africa,Lower middle income,2011,-0.043968,0.080605055
Djibouti,DJI,Middle East & North Africa,Lower middle income,2012,0.007328,0.074195303
Djibouti,DJI,Middle East & North Africa,Lower middle income,2013,0.075558,0.483240449
Djibouti,DJI,Middle East & North Africa,Lower middle income,2014,-0.182238,0.065549855
Djibouti,DJI,Middle East & North Africa,Lower middle income,2015,0.072466,0.078987425
Djibouti,DJI,Middle East & North Africa,Lower middle income,2016,-0.047632,0.053862145
Djibouti,DJI,Middle East & North Africa,Lower middle income,2017,-0.01832,0.040035302
Dominica,DMA,Latin America & Caribbean,Upper middle income,1978,,0.231251023
