Country Name,Country Code,Region,IncomeGroup,Year,Annual CO2 growth (abs),GDP Change
Central African Republic,CAF,Sub-Saharan Africa,Low income,2008,,0.148841079
Central African Republic,CAF,Sub-Saharan Africa,Low income,2009,,0.02183562
Central African Republic,CAF,Sub-Saharan Africa,Low income,2018,0.003694,0.055562988
Central African Republic,CAF,Sub-Saharan Africa,Low income,2019,0.007175,-0.016905364
Chad,TCD,Sub-Saharan Africa,Low income,1974,-0.010992,-0.014957456
Chad,TCD,Sub-Saharan Africa,Low income,1975,0.032976,0.296267275
Chad,TCD,Sub-Saharan Africa,Low income,1984,0.010992,0.076247573
Chad,TCD,Sub-Saharan Africa,Low income,1985,-0.03664,0.093590006
Chad,TCD,Sub-Saharan Africa,Low income,1990,0.2748,0.174179585
Chad,TCD,Sub-Saharan Africa,Low income,1991,0.007328,0.045691515
Chad,TCD,Sub-Saharan Africa,Low income,1992,0.021984,-0.028980421
Chad,TCD,Sub-Saharan Africa,Low income,1993,-0.003664,-0.246980952
Chad,TCD,Sub-Saharan Africa,Low income,1996,0.014656,0.074720573
Chad,TCD,Sub-Saharan Africa,Low income,2008,0.07328,0.162303507
Chad,TCD,Sub-Saharan Africa,Low income,2009,0.014656,-0.135247596
Chad,TCD,Sub-Saharan Africa,Low income,2018,0.011446,0.090399696
Chad,TCD,Sub-Saharan Africa,Low income,2019,0.022233,-0.022873475
Chile,CHL,Latin America & Caribbean,High income,1974,-1.711437,-0.052219084
Chile,CHL,Latin America & Caribbean,High income,1975,-2.930942,-0.537053099
Chile,CHL,Latin America & Caribbean,High income,1984,1.328687,-0.049612182
Chile,CHL,Latin America & Caribbean,High income,1985,-0.71353,-0.111010885
Chile,CHL,Latin America & Caribbean,High income,1990,0.887067,0.090000342
Chile,CHL,Latin America & Caribbean,High income,1991,-1.745606,0.123885846
Chile,CHL,Latin America & Caribbean,High income,1992,1.065735,0.194984715
Chile,CHL,Latin America & Caribbean,High income,1993,2.057104,0.055208343
Chile,CHL,Latin America & Caribbean,High income,1996,6.538458,0.047486622
Chile,CHL,Latin America & Caribbean,High income,2008,0.111712,0.023720886
Chile,CHL,Latin America & Caribbean,High income,2009,-4.898757,-0.050464953
Chile,CHL,Latin America & Caribbean,High income,2018,1.766986,0.061697534
Chile,CHL,Latin America & Caribbean,High income,2019,-1.562492,-0.064574798
China,CHN,East Asia & Pacific,Upper middle income,1974,19.43861,0.019413789
China,CHN,East Asia & Pacific,Upper middle income,1975,157.01669,0.113661267
China,CHN,East Asia & Pacific,Upper middle income,1984,146.506613,0.112149332
China,CHN,East Asia & Pacific,Upper middle income,1985,149.456132,0.174481221
China,CHN,East Asia & Pacific,Upper middle income,1990,33.904452,0.022525468
China,CHN,East Asia & Pacific,Upper middle income,1991,117.240532,0.04799688
China,CHN,East Asia & Pacific,Upper middle income,1992,115.162133,0.100013005
China,CHN,East Asia & Pacific,Upper middle income,1993,182.603388,0.029823518
China,CHN,East Asia & Pacific,Upper middle income,1996,143.289627,0.163628283
China,CHN,East Asia & Pacific,Upper middle income,2008,513.439255,0.287432496
China,CHN,East Asia & Pacific,Upper middle income,2009,383.621861,0.104930758
China,CHN,East Asia & Pacific,Upper middle income,2018,205.842545,0.123570702
China,CHN,East Asia & Pacific,Upper middle income,2019,218.11258,0.024051414
Colombia,COL,Latin America & Caribbean,Upper middle income,1974,2.763673,0.172959963
Colombia,COL,Latin America & Caribbean,Upper middle income,1975,-0.585385,0.035707437
Colombia,COL,Latin America & Caribbean,Upper middle income,1984,-0.508112,-0.033086665
Colombia,COL,Latin America & Caribbean,Upper middle income,1985,-0.622051,-0.106683943
Colombia,COL,Latin America & Caribbean,Upper middle income,1990,4.104969,0.18643537
Colombia,COL,Latin America & Caribbean,Upper middle income,1991,-0.243663,0.007863767
Colombia,COL,Latin America & Caribbean,Upper middle income,1992,4.8406,0.165043942
Colombia,COL,Latin America & Caribbean,Upper middle income,1993,1.843123,0.115743196
Colombia,COL,Latin America & Caribbean,Upper middle income,1996,0.995488,0.031743563
Colombia,COL,Latin America & Caribbean,Upper middle income,2008,6.471216,0.160893449
Colombia,COL,Latin America & Caribbean,Upper middle income,2009,5.906664,-0.051035762
Colombia,COL,Latin America & Caribbean,Upper middle income,2018,0.558381,0.053351189
Colombia,COL,Latin America & Caribbean,Upper middle income,2019,9.974235,-0.042911893
Comoros,COM,Sub-Saharan Africa,Lower middle income,1984,,-0.062280185
Comoros,COM,Sub-Saharan Africa,Lower middle income,1985,,0.03553904
Comoros,COM,Sub-Saharan Africa,Lower middle income,1990,0.010992,0.221565408
Comoros,COM,Sub-Saharan Africa,Lower middle income,1991,0.003664,-0.04142759
Comoros,COM,Sub-Saharan Africa,Lower middle income,1992,,0.047394423
Comoros,COM,Sub-Saharan Africa,Lower middle income,1993,0.003664,-0.038121026
Comoros,COM,Sub-Saharan Africa,Lower middle income,1996,0.003664,-0.032961564
Comoros,COM,Sub-Saharan Africa,Lower middle income,2008,0.003664,0.123467059
Comoros,COM,Sub-Saharan Africa,Lower middle income,2009,0.025648,-0.034799722
Comoros,COM,Sub-Saharan Africa,Lower middle income,2018,0.007767,0.069604862
Comoros,COM,Sub-Saharan Africa,Lower middle income,2019,0.007187,-0.032350672
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1974,-0.139322,0.063476
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1975,0.131756,0.147418105
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1984,-0.107864,0.132160232
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1985,0.261506,0.042321567
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1990,-0.02136,0.059686023
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1991,0.37528,0.222747846
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1992,0.453954,0.159085378
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1993,0.14978,0.089828758
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,1996,-0.115148,-0.015018033
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2008,0.029786,0.12966357
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2009,-0.242196,-0.014375327
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2018,0.013925,0.025181317
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2019,0.258403,0.010871495
Croatia,HRV,Europe & Central Asia,High income,1996,0.58893,0.072841599
Croatia,HRV,Europe & Central Asia,High income,2008,-1.215234,0.169281885
Croatia,HRV,Europe & Central Asia,High income,2009,-1.790777,-0.107761259
Croatia,HRV,Europe & Central Asia,High income,2018,-1.019043,0.116154002
Croatia,HRV,Europe & Central Asia,High income,2019,0.163524,-0.005194088
Cuba,CUB,Latin America & Caribbean,Upper middle income,1974,0.511681,0.124584218
Cuba,CUB,Latin America & Caribbean,Upper middle income,1975,4.150242,0.12698516
Cuba,CUB,Latin America & Caribbean,Upper middle income,1984,1.740353,0.077180961
Cuba,CUB,Latin America & Caribbean,Upper middle income,1985,-0.032228,-0.052800687
Cuba,CUB,Latin America & Caribbean,Upper middle income,1990,-2.777442,0.050716388
Cuba,CUB,Latin America & Caribbean,Upper middle income,1991,-3.836554,-0.157207896
Cuba,CUB,Latin America & Caribbean,Upper middle income,1992,-7.878689,-0.097052249
Cuba,CUB,Latin America & Caribbean,Upper middle income,1993,-1.233325,0.007773776
Cuba,CUB,Latin America & Caribbean,Upper middle income,1996,1.286291,-0.181702192
Cuba,CUB,Latin America & Caribbean,Upper middle income,2008,1.985152,0.038887769
Cuba,CUB,Latin America & Caribbean,Upper middle income,2009,0.268867,0.02188006
Cuba,CUB,Latin America & Caribbean,Upper middle income,2018,0.953259,0.032853448
Cuba,CUB,Latin America & Caribbean,Upper middle income,2019,-0.095996,-1
Cyprus,CYP,Europe & Central Asia,High income,1984,0.083226,0.040990737
Cyprus,CYP,Europe & Central Asia,High income,1985,-0.089442,0.053899327
Cyprus,CYP,Europe & Central Asia,High income,1990,0.228346,0.199362872
Cyprus,CYP,Europe & Central Asia,High income,1991,0.489715,0.005655126
Cyprus,CYP,Europe & Central Asia,High income,1992,0.376297,0.166455833
Cyprus,CYP,Europe & Central Asia,High income,1993,0.244068,-0.06931257
Cyprus,CYP,Europe & Central Asia,High income,1996,0.350964,-0.008006103
Cyprus,CYP,Europe & Central Asia,High income,2008,0.168335,0.132899576
Cyprus,CYP,Europe & Central Asia,High income,2009,-0.253455,-0.092891697
Cyprus,CYP,Europe & Central Asia,High income,2018,-0.182926,0.089260779
Cyprus,CYP,Europe & Central Asia,High income,2019,-0.017031,-0.028976794
Denmark,DNK,Europe & Central Asia,High income,1974,-4.180295,0.106445562
Denmark,DNK,Europe & Central Asia,High income,1975,0.703077,0.181421945
Denmark,DNK,Europe & Central Asia,High income,1984,0.688525,-0.024875674
Denmark,DNK,Europe & Central Asia,High income,1985,9.208756,0.059689178
Denmark,DNK,Europe & Central Asia,High income,1990,4.745026,0.227860793
Denmark,DNK,Europe & Central Asia,High income,1991,10.616658,0.00445982
Denmark,DNK,Europe & Central Asia,High income,1992,-5.808163,0.094711308
Denmark,DNK,Europe & Central Asia,High income,1993,2.246592,-0.06667933
Denmark,DNK,Europe & Central Asia,High income,1996,13.248323,0.008467809
Denmark,DNK,Europe & Central Asia,High income,2008,-3.419703,0.099765812
Denmark,DNK,Europe & Central Asia,High income,2009,-2.402406,-0.095749208
Denmark,DNK,Europe & Central Asia,High income,2018,-0.07073,0.069231587
Denmark,DNK,Europe & Central Asia,High income,2019,-2.575936,-0.023185519
Djibouti,DJI,Middle East & North Africa,Lower middle income,1990,-0.065952,0.055664951
Djibouti,DJI,Middle East & North Africa,Lower middle income,1991,0.014656,-0.005390174
Djibouti,DJI,Middle East & North Africa,Lower middle income,1992,,0.020014149
Djibouti,DJI,Middle East & North Africa,Lower middle income,1993,,-0.030545853
Djibouti,DJI,Middle East & North Africa,Lower middle income,1996,0.003664,-0.027929079
Djibouti,DJI,Middle East & North Africa,Lower middle income,2008,0.03664,0.162560121
Djibouti,DJI,Middle East & North Africa,Lower middle income,2009,-0.040304,0.035507371
Djibouti,DJI,Middle East & North Africa,Lower middle income,2018,0.010157,0.078062937
Djibouti,DJI,Middle East & North Africa,Lower middle income,2019,0.009398,0.086901743
Dominica,DMA,Latin America & Caribbean,Upper middle income,1984,0.003664,0.115805994
Dominica,DMA,Latin America & Caribbean,Upper middle income,1985,0.003664,0.104399192
Dominica,DMA,Latin America & Caribbean,Upper middle income,1990,,0.092693712
Dominica,DMA,Latin America & Caribbean,Upper middle income,1991,,0.091719874
Dominica,DMA,Latin America & Caribbean,Upper middle income,1992,,0.062480852
Dominica,DMA,Latin America & Caribbean,Upper middle income,1993,0.003664,0.044751595
Dominica,DMA,Latin America & Caribbean,Upper middle income,1996,-0.007328,0.067139791
Dominica,DMA,Latin America & Caribbean,Upper middle income,2008,-0.01832,0.086875697
Dominica,DMA,Latin America & Caribbean,Upper middle income,2009,-0.003664,0.067043076
Dominica,DMA,Latin America & Caribbean,Upper middle income,2018,0.004793,0.057618363
Dominica,DMA,Latin America & Caribbean,Upper middle income,2019,-0.004345,0.054158591
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1974,0.450583,0.215457934
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1975,-0.076883,0.199008195
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1984,-0.47513,0.231168052
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1985,-0.148922,-0.573812392
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1990,-1.106237,0.037779123
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1991,0.800954,0.350218404
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1992,0.86972,0.144900853
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1993,0.844839,0.130795752
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,1996,1.426294,0.080534091
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2008,0.318664,0.080758196
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2009,-0.455357,-0.009548528
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2018,1.050172,0.057993428
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2019,2.073581,0.028753763
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1974,0.827676,0.648734945
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1975,1.27135,0.139594892
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1984,1.686894,-0.038393163
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1985,-1.836825,-0.010913272
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1990,-3.695943,0.071439691
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1991,-0.299981,0.089074256
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1992,5.801836,0.040868258
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1993,2.127767,0.023244816
Ecuador,ECU,Latin America & Caribbean,Upper middle income,1996,1.327574,0.010600678
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2008,-4.11201,0.190923221
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2009,2.929579,-0.004095878
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2018,2.580384,0.013266936
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2019,-1.277707,-0.017806977
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1974,0.003456,0.127694519
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1975,0.13542,0.10529926
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1984,-0.297066,0.030130073
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1985,0.377039,0.024047333
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1990,-0.072748,0.087327774
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1991,0.678682,0.075535246
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1992,0.163638,0.091672949
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1993,0.658453,0.133595958
El Salvador,SLV,Latin America & Caribbean,Lower middle income,1996,-0.583514,0.062883056
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2008,-0.440883,0.052846162
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2009,-0.092336,-0.025539018
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2018,0.002698,0.040253684
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2019,0.189031,0.029400343
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1974,0.021984,0.211368732
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1975,0.010992,0.150820001
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1984,0.01832,0.05254313
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1985,-0.014656,0.16234838
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1990,-0.05496,0.232160731
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1991,0.003664,-0.04205012
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1992,,0.175466177
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1993,0.003664,-0.023602646
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,1996,0.043968,0.578126838
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2008,1.388656,0.442168617
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2009,-0.263808,-0.273493464
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2018,-0.073868,0.049264365
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2019,-0.272002,-0.198366826
Eritrea,ERI,Sub-Saharan Africa,Low income,1996,0.070257,0.204094701
Eritrea,ERI,Sub-Saharan Africa,Low income,2008,-0.154001,0.024555132
Eritrea,ERI,Sub-Saharan Africa,Low income,2009,0.091621,0.32060945
Estonia,EST,Europe & Central Asia,High income,1996,0.710695,0.07857008
Estonia,EST,Europe & Central Asia,High income,2008,-2.170446,0.088710172
Estonia,EST,Europe & Central Asia,High income,2009,-3.329108,-0.188299002
Estonia,EST,Europe & Central Asia,High income,2018,-0.924919,0.132573349
Estonia,EST,Europe & Central Asia,High income,2019,-3.82258,0.023849023
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1974,-0.058624,0.156252762
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1975,0.025648,0.057998307
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1984,0.062288,-0.140084685
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1985,0.106256,-0.294802439
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1990,0.527616,0.552974013
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1991,-0.087936,0.009141895
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1992,-0.040304,0.083404775
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1993,-0.124576,0.031735588
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,1996,-0.271136,-0.075259961
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2008,-0.01832,-0.057114674
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2009,0.040304,0.079188856
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2018,0.002335,0.048940697
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2019,-0.014103,-0.051511737
Ethiopia,ETH,Sub-Saharan Africa,Low income,1984,-0.184473,-0.084600742
Ethiopia,ETH,Sub-Saharan Africa,Low income,1985,0.148429,0.134201122
Ethiopia,ETH,Sub-Saharan Africa,Low income,1990,0.191662,0.025080207
Ethiopia,ETH,Sub-Saharan Africa,Low income,1991,-0.028636,0.067459626
Ethiopia,ETH,Sub-Saharan Africa,Low income,1992,-0.019808,-0.248141463
Ethiopia,ETH,Sub-Saharan Africa,Low income,1993,0.057485,-0.187978289
Ethiopia,ETH,Sub-Saharan Africa,Low income,1996,0.289,0.080569526
Ethiopia,ETH,Sub-Saharan Africa,Low income,2008,0.577014,0.336289337
Ethiopia,ETH,Sub-Saharan Africa,Low income,2009,0.038273,0.165827556
Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,0.591363,0.003905555
Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,0.070192,0.109182694
Fiji,FJI,East Asia & Pacific,Upper middle income,1974,0.040334,0.285202081
Fiji,FJI,East Asia & Pacific,Upper middle income,1975,-0.047604,0.201175478
Fiji,FJI,East Asia & Pacific,Upper middle income,1984,-0.131717,0.02643406
Fiji,FJI,East Asia & Pacific,Upper middle income,1985,-0.004218,-0.046597802
Fiji,FJI,East Asia & Pacific,Upper middle income,1990,0.180837,0.124323919
Fiji,FJI,East Asia & Pacific,Upper middle income,1991,-0.142914,0.025407503
Fiji,FJI,East Asia & Pacific,Upper middle income,1992,0.076871,0.093436179
Fiji,FJI,East Asia & Pacific,Upper middle income,1993,0.003645,0.052807448
Fiji,FJI,East Asia & Pacific,Upper middle income,1996,0.059272,0.068309664
Fiji,FJI,East Asia & Pacific,Upper middle income,2008,-0.263382,0.023469138
Fiji,FJI,East Asia & Pacific,Upper middle income,2009,-0.099198,-0.193118379
Fiji,FJI,East Asia & Pacific,Upper middle income,2018,0.086682,0.035478761
Fiji,FJI,East Asia & Pacific,Upper middle income,2019,0.133365,-0.022413835
Finland,FIN,Europe & Central Asia,High income,1974,-2.711762,0.2694436
Finland,FIN,Europe & Central Asia,High income,1975,-0.582679,0.180824413
Finland,FIN,Europe & Central Asia,High income,1984,0.683751,0.03204448
Finland,FIN,Europe & Central Asia,High income,1985,7.401947,0.052081099
Finland,FIN,Europe & Central Asia,High income,1990,4.523607,0.183179482
Finland,FIN,Europe & Central Asia,High income,1991,-1.74147,-0.101531529
Finland,FIN,Europe & Central Asia,High income,1992,-0.944878,-0.124218647
Finland,FIN,Europe & Central Asia,High income,1993,2.067027,-0.211041468
Finland,FIN,Europe & Central Asia,High income,1996,5.916966,-0.018580876
Finland,FIN,Europe & Central Asia,High income,2008,-8.150684,0.106149133
Finland,FIN,Europe & Central Asia,High income,2009,-2.685254,-0.116892138
Finland,FIN,Europe & Central Asia,High income,2018,1.176286,0.079725509
Finland,FIN,Europe & Central Asia,High income,2019,-4.196746,-0.024946371
France,FRA,Europe & Central Asia,High income,1974,-17.573941,0.072131763
France,FRA,Europe & Central Asia,High income,1975,-52.220205,0.255682191
France,FRA,Europe & Central Asia,High income,1984,-16.65584,-0.057410207
France,FRA,Europe & Central Asia,High income,1985,-4.853585,0.036480042
France,FRA,Europe & Central Asia,High income,1990,8.058744,0.231686817
France,FRA,Europe & Central Asia,High income,1991,25.517536,-0.00545009
France,FRA,Europe & Central Asia,High income,1992,-10.791988,0.09866857
France,FRA,Europe & Central Asia,High income,1993,-20.736323,-0.060200942
France,FRA,Europe & Central Asia,High income,1996,15.741761,-0.000683924
France,FRA,Europe & Central Asia,High income,2008,-7.469319,0.09216634
France,FRA,Europe & Central Asia,High income,2009,-16.125959,-0.082910976
France,FRA,Europe & Central Asia,High income,2018,-14.195807,0.072630063
France,FRA,Europe & Central Asia,High income,2019,-7.978307,-0.027315214
French Polynesia,PYF,East Asia & Pacific,High income,1974,0.007328,0.244294426
French Polynesia,PYF,East Asia & Pacific,High income,1975,-0.003664,0.202246758
French Polynesia,PYF,East Asia & Pacific,High income,1984,0.040304,0.003506471
French Polynesia,PYF,East Asia & Pacific,High income,1985,0.12824,0.06349486
French Polynesia,PYF,East Asia & Pacific,High income,1990,-0.102592,0.181395363
French Polynesia,PYF,East Asia & Pacific,High income,1991,-0.003664,0.007820907
French Polynesia,PYF,East Asia & Pacific,High income,1992,-0.01832,0.070524465
French Polynesia,PYF,East Asia & Pacific,High income,1993,0.010992,0.021584665
French Polynesia,PYF,East Asia & Pacific,High income,1996,0.003664,-0.025938139
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1974,0.139232,1.096701182
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1975,-0.084272,0.369603258
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1984,0.470873,0.02271794
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1985,0.319081,-0.087140294
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1990,-1.272065,0.383213063
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1991,0.036567,-0.116756583
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1992,0.395638,0.007403897
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1993,0.057232,-0.237715267
Gabon,GAB,Sub-Saharan Africa,Upper middle income,1996,0.147441,0.119361704
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2008,0.0727,0.212325994
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2009,0.070802,-0.247036778
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2018,0.01022,0.10044144
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2019,-0.098182,-0.023831002
Georgia,GEO,Europe & Central Asia,Upper middle income,1991,-6.158022,-0.185780997
Georgia,GEO,Europe & Central Asia,Upper middle income,1992,-6.194046,-0.424020353
Georgia,GEO,Europe & Central Asia,Upper middle income,1993,-5.360662,-0.273641788
Georgia,GEO,Europe & Central Asia,Upper middle income,1996,1.76371,0.191406906
Georgia,GEO,Europe & Central Asia,Upper middle income,2008,-1.05654,0.261589915
Georgia,GEO,Europe & Central Asia,Upper middle income,2009,0.826669,-0.151010025
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,0.03026,0.083953814
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,0.424504,-0.005311102
Germany,DEU,Europe & Central Asia,High income,1974,-23.011911,0.117367002
Germany,DEU,Europe & Central Asia,High income,1975,-60.280453,0.105918255
Germany,DEU,Europe & Central Asia,High income,1984,21.639431,-0.055875533
Germany,DEU,Europe & Central Asia,High income,1985,10.873459,0.012498409
Germany,DEU,Europe & Central Asia,High income,1990,43.567075,0.255544285
Germany,DEU,Europe & Central Asia,High income,1991,-38.148829,0.047247051
Germany,DEU,Europe & Central Asia,High income,1992,-48.309902,0.131882208
Germany,DEU,Europe & Central Asia,High income,1993,-9.656705,-0.034631698
Germany,DEU,Europe & Central Asia,High income,1996,19.947426,-0.037035501
Germany,DEU,Europe & Central Asia,High income,2008,3.323029,0.092334603
Germany,DEU,Europe & Central Asia,High income,2009,-64.510617,-0.086759788
Germany,DEU,Europe & Central Asia,High income,2018,-31.292209,0.073119689
Germany,DEU,Europe & Central Asia,High income,2019,-53.407234,-0.028555617
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1974,0.461307,0.143195451
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1975,-0.191122,-0.052153063
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1984,-1.071963,0.054880816
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1985,0.734612,-0.009317292
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1990,0.496451,0.089500598
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1991,0.418065,0.088140501
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1992,-0.548608,-0.055389423
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1993,0.649729,-0.095979747
Ghana,GHA,Sub-Saharan Africa,Lower middle income,1996,0.314441,0.045127555
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2008,-0.69342,0.125696182
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2009,-1.428073,-0.114540003
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2018,0.663035,0.087061019
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2019,0.479914,-8.92685E-05
Greece,GRC,Europe & Central Asia,High income,1974,-1.069476,0.130226903
Greece,GRC,Europe & Central Asia,High income,1975,2.607956,0.114710519
Greece,GRC,Europe & Central Asia,High income,1984,1.495542,-0.033330108
Greece,GRC,Europe & Central Asia,High income,1985,3.486942,-0.008006994
Greece,GRC,Europe & Central Asia,High income,1990,10.195572,0.223471268
Greece,GRC,Europe & Central Asia,High income,1991,-0.024427,0.061268041
Greece,GRC,Europe & Central Asia,High income,1992,1.58159,0.096982016
Greece,GRC,Europe & Central Asia,High income,1993,-0.686345,-0.069295243
Greece,GRC,Europe & Central Asia,High income,1996,2.15291,0.060943827
Greece,GRC,Europe & Central Asia,High income,2008,-3.467093,0.109963567
Greece,GRC,Europe & Central Asia,High income,2009,-6.770489,-0.071453312
Greece,GRC,Europe & Central Asia,High income,2018,-3.054977,0.073643437
Greece,GRC,Europe & Central Asia,High income,2019,-4.613898,-0.036496648
Greenland,GRL,Europe & Central Asia,High income,1974,,0.200129128
Greenland,GRL,Europe & Central Asia,High income,1975,-0.051296,0.240406161
Greenland,GRL,Europe & Central Asia,High income,1984,0.205184,-0.098829721
Greenland,GRL,Europe & Central Asia,High income,1985,-0.058624,0.078087152
Greenland,GRL,Europe & Central Asia,High income,1990,-0.124576,0.089993435
Greenland,GRL,Europe & Central Asia,High income,1991,,-0.000633434
Greenland,GRL,Europe & Central Asia,High income,1992,-0.021984,0.024773627
Greenland,GRL,Europe & Central Asia,High income,1993,-0.003664,-0.105039087
Greenland,GRL,Europe & Central Asia,High income,1996,0.040304,-0.011231778
Greenland,GRL,Europe & Central Asia,High income,2008,0.021984,0.115283925
Greenland,GRL,Europe & Central Asia,High income,2009,-0.084272,0.012430602
Greenland,GRL,Europe & Central Asia,High income,2018,-0.001232,0.08246174
Greenland,GRL,Europe & Central Asia,High income,2019,0.006928,-1
Grenada,GRD,Latin America & Caribbean,Upper middle income,1984,,0.07660815
Grenada,GRD,Latin America & Caribbean,Upper middle income,1985,,0.135569528
